taper_peak,center_D,sigma_D,D,eta,delta_mu,acceptance_mismatch,refamp_beta_new
1.0,5.76,0.16,5.898305084745763,0.96,-13.032316420181012,0.0,0.0
1.0,5.76,0.16,5.898305084745763,1.15,-13.030849387158916,0.0,0.0
1.0,5.76,0.16,5.898305084745763,1.34,-13.029382278677964,0.0,0.0
1.0,5.76,0.16,5.898305084745763,1.53,-13.027914871799616,0.0,0.0
1.0,5.76,0.16,5.898305084745763,1.72,-13.026447166470142,0.0,0.0
1.0,5.76,0.16,5.898305084745763,1.91,-13.024979162643547,0.0,0.0
1.0,5.76,0.16,5.898305084745763,2.1,-13.02351205437919,0.0,0.0
1.0,5.76,0.16,5.898305084745763,2.29,-13.022045722537882,0.0,0.0
1.0,5.76,0.16,5.898305084745763,2.4800000000000004,-13.020579092519803,0.0,0.0
1.0,5.76,0.16,5.898305084745763,2.6700000000000004,-13.019112164269103,0.0,0.0
1.0,5.76,0.16,5.898305084745763,2.8600000000000003,-13.017644937754476,0.0,0.0
1.0,5.76,0.16,5.898305084745763,3.0500000000000003,-13.016177412907751,0.0,0.0
1.0,5.76,0.16,5.898305084745763,3.24,-13.014709589706662,0.0,0.0
1.0,5.76,0.16,5.898305084745763,3.43,-13.013241468088154,0.0,0.0
1.0,5.76,0.16,5.898305084745763,3.62,-13.01177304801756,0.0,0.0
1.0,5.76,0.16,5.898305084745763,3.81,-13.010304329444338,0.0,0.0
1.0,5.76,0.16,5.898305084745763,4.0,-13.008835312309223,0.0,0.0
1.0,5.76,0.16,6.169491525423729,0.2,-0.7906554960706131,0.0,0.0
1.0,5.76,0.16,6.169491525423729,0.39,-0.7886349930710566,0.0,0.0
1.0,5.76,0.16,6.169491525423729,0.5800000000000001,-0.7866142976205168,0.0,0.0
1.0,5.76,0.16,6.169491525423729,0.77,-0.7845938668794759,0.0,0.0
1.0,5.76,0.16,6.169491525423729,0.96,-0.7825732975518775,0.0,0.0
1.0,5.76,0.16,6.169491525423729,1.15,-0.7805532418536956,0.0,0.0
1.0,5.76,0.16,6.169491525423729,1.34,-0.778533182105221,0.0,0.0
1.0,5.76,0.16,6.169491525423729,1.53,-0.7765129299497033,0.0,0.0
1.0,5.76,0.16,6.169491525423729,1.72,-0.7744924854291213,0.0,0.0
1.0,5.76,0.16,6.169491525423729,1.91,-0.7724718485043383,0.0,0.0
1.0,5.76,0.16,6.169491525423729,2.1,-0.7704520277439286,0.0,0.0
1.0,5.76,0.16,6.169491525423729,2.29,-0.768432922542786,0.0,0.0
1.0,5.76,0.16,6.169491525423729,2.4800000000000004,-0.7664136251116247,0.0,0.0
1.0,5.76,0.16,6.169491525423729,2.6700000000000004,-0.7643941354834709,0.0,0.0
1.0,5.76,0.16,6.169491525423729,2.8600000000000003,-0.7623744536072792,0.0,0.0
1.0,5.76,0.16,6.169491525423729,3.0500000000000003,-0.76035457945828,0.0,0.0
1.0,5.76,0.16,6.169491525423729,3.24,-0.7583345130212109,0.0,0.0
1.0,5.76,0.16,6.169491525423729,3.43,-0.7563142542729508,0.0,0.0
1.0,5.76,0.16,6.169491525423729,3.62,-0.75429380319801,0.0,0.0
1.0,5.76,0.16,6.169491525423729,3.81,-0.7522731597469061,0.0,0.0
1.0,5.76,0.16,6.169491525423729,4.0,-0.7502523239387244,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,0.2,30.243964462376354,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,0.39,30.244042938605986,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,0.5800000000000001,30.24412141671715,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,0.77,30.24419989198092,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,0.96,30.244278368431985,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,1.15,30.244356839473568,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,1.34,30.24443531047038,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,1.53,30.244513783146957,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,1.72,30.24459225774099,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,1.91,30.24467073420528,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,2.1,30.244749201998246,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,2.29,30.24482766228089,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,2.4800000000000004,30.244906124360625,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,2.6700000000000004,30.24498458830397,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,2.8600000000000003,30.245063054100264,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,3.0500000000000003,30.245141521719688,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,3.24,30.24521999119211,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,3.43,30.245298462536567,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,3.62,30.24537693571719,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,3.81,30.245455410707457,0.0,0.0
1.0,5.76,0.16,6.4406779661016955,4.0,30.245533887575135,0.0,0.0
1.0,5.76,0.16,6.711864406779661,0.2,-0.21506726694990164,0.0,0.0
1.0,5.76,0.16,6.711864406779661,0.39,-0.2150477368956345,0.0,0.0
1.0,5.76,0.16,6.711864406779661,0.5800000000000001,-0.21502820635199527,0.0,0.0
1.0,5.76,0.16,6.711864406779661,0.77,-0.21500867639369758,0.0,0.0
1.0,5.76,0.16,6.711864406779661,0.96,-0.21498914651317236,0.0,0.0
1.0,5.76,0.16,6.711864406779661,1.15,-0.21496961784761837,0.0,0.0
1.0,5.76,0.16,6.711864406779661,1.34,-0.21495008932934923,0.0,0.0
1.0,5.76,0.16,6.711864406779661,1.53,-0.2149305606284031,0.0,0.0
1.0,5.76,0.16,6.711864406779661,1.72,-0.21491103168192893,0.0,0.0
1.0,5.76,0.16,6.711864406779661,1.91,-0.2148915024321738,0.0,0.0
1.0,5.76,0.16,6.711864406779661,2.1,-0.21487197516006162,0.0,0.0
1.0,5.76,0.16,6.711864406779661,2.29,-0.21485244962616434,0.0,0.0
1.0,5.76,0.16,6.711864406779661,2.4800000000000004,-0.21483292379129537,0.0,0.0
1.0,5.76,0.16,6.711864406779661,2.6700000000000004,-0.21481339775447594,0.0,0.0
1.0,5.76,0.16,6.711864406779661,2.8600000000000003,-0.21479387145373963,0.0,0.0
1.0,5.76,0.16,6.711864406779661,3.0500000000000003,-0.21477434492117453,0.0,0.0
1.0,5.76,0.16,6.711864406779661,3.24,-0.214754818123712,0.0,0.0
1.0,5.76,0.16,6.711864406779661,3.43,-0.21473529105387712,0.0,0.0
1.0,5.76,0.16,6.711864406779661,3.62,-0.21471576372706025,0.0,0.0
1.0,5.76,0.16,6.711864406779661,3.81,-0.2146962361957776,0.0,0.0
1.0,5.76,0.16,6.711864406779661,4.0,-0.21467670837245834,0.0,0.0
1.0,5.82,0.08,5.627118644067797,0.2,14.050244371755156,0.0,1.0
1.0,5.82,0.08,5.627118644067797,0.39,14.051109446753273,0.0,1.0
1.0,5.82,0.08,5.627118644067797,0.5800000000000001,14.05197482628774,0.0,1.0
1.0,5.82,0.08,5.627118644067797,0.77,14.052839911789711,0.0,1.0
1.0,5.82,0.08,5.627118644067797,0.96,14.053705231426115,0.0,1.0
1.0,5.82,0.08,5.627118644067797,1.15,14.054569931262343,0.0,1.0
1.0,5.82,0.08,5.627118644067797,1.34,14.055434689048418,0.0,1.0
1.0,5.82,0.08,5.627118644067797,1.53,14.05629975133813,0.0,1.0
1.0,5.82,0.08,5.627118644067797,1.72,14.057165118222201,0.0,1.0
1.0,5.82,0.08,5.627118644067797,1.91,14.058030789757524,0.0,1.0
1.0,5.82,0.08,5.627118644067797,2.1,14.058895445243635,0.0,1.0
1.0,5.82,0.08,5.627118644067797,2.29,14.059759216405297,0.0,1.0
1.0,5.82,0.08,5.627118644067797,2.4800000000000004,14.060623291884966,0.0,1.0
1.0,5.82,0.08,5.627118644067797,2.6700000000000004,14.061487671761988,0.0,1.0
1.0,5.82,0.08,5.627118644067797,2.8600000000000003,14.062352356107077,0.0,1.0
1.0,5.82,0.08,5.627118644067797,3.0500000000000003,14.063217344992708,0.0,1.0
1.0,5.82,0.08,5.627118644067797,3.24,14.064082638486894,0.0,1.0
1.0,5.82,0.08,5.627118644067797,3.43,14.064948236666893,0.0,1.0
1.0,5.82,0.08,5.627118644067797,3.62,14.065814139605834,0.0,1.0
1.0,5.82,0.08,5.627118644067797,3.81,14.066680347374167,0.0,1.0
1.0,5.82,0.08,5.627118644067797,4.0,14.067546860044892,0.0,1.0
1.0,5.82,0.08,5.898305084745763,0.2,-13.038186183831364,0.0,0.0
1.0,5.82,0.08,5.898305084745763,0.39,-13.036718904166172,0.0,0.0
1.0,5.82,0.08,5.898305084745763,0.5800000000000001,-13.035251325943428,0.0,0.0
1.0,5.82,0.08,5.898305084745763,0.77,-13.033783990446778,0.0,0.0
1.0,5.82,0.08,5.898305084745763,0.96,-13.032316420181012,0.0,0.0
1.0,5.82,0.08,5.898305084745763,1.15,-13.030849387158916,0.0,0.0
1.0,5.82,0.08,5.898305084745763,1.34,-13.029382278677964,0.0,0.0
1.0,5.82,0.08,5.898305084745763,1.53,-13.027914871799616,0.0,0.0
1.0,5.82,0.08,5.898305084745763,1.72,-13.026447166470142,0.0,0.0
1.0,5.82,0.08,5.898305084745763,1.91,-13.024979162643547,0.0,0.0
1.0,5.82,0.08,5.898305084745763,2.1,-13.02351205437919,0.0,0.0
1.0,5.82,0.08,5.898305084745763,2.29,-13.022045722537882,0.0,0.0
1.0,5.82,0.08,5.898305084745763,2.4800000000000004,-13.020579092519803,0.0,0.0
1.0,5.82,0.08,5.898305084745763,2.6700000000000004,-13.019112164269103,0.0,0.0
1.0,5.82,0.08,5.898305084745763,2.8600000000000003,-13.017644937754476,0.0,0.0
1.0,5.82,0.08,5.898305084745763,3.0500000000000003,-13.016177412907751,0.0,0.0
1.0,5.82,0.08,5.898305084745763,3.24,-13.014709589706662,0.0,0.0
1.0,5.82,0.08,5.898305084745763,3.43,-13.013241468088154,0.0,0.0
1.0,5.82,0.08,5.898305084745763,3.62,-13.01177304801756,0.0,0.0
1.0,5.82,0.08,5.898305084745763,3.81,-13.010304329444338,0.0,0.0
1.0,5.82,0.08,5.898305084745763,4.0,-13.008835312309223,0.0,0.0
1.0,5.82,0.08,6.169491525423729,0.2,-0.6810548108681616,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,0.39,-0.6790304697082519,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,0.5800000000000001,-0.6770059358113656,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,0.77,-0.6749816670335349,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,0.96,-0.6729572594648658,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,1.15,-0.6709333663135055,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,1.34,-0.6689094691123216,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,1.53,-0.666885379218229,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,1.72,-0.6648610966730644,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,1.91,-0.6628366214377763,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,2.1,-0.6608129636148732,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,2.29,-0.6587900224461123,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,2.4800000000000004,-0.6567668887617089,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,2.6700000000000004,-0.6547435625946179,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,2.8600000000000003,-0.6527200438938081,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,3.0500000000000003,-0.6506963326344817,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,3.24,-0.648672428801305,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,3.43,-0.6466483323711429,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,3.62,-0.6446240433284913,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,3.81,-0.6425995616237969,0.0,0.016836007483642456
1.0,5.82,0.08,6.169491525423729,4.0,-0.6405748872761592,0.0,0.016836007483642456
1.0,5.82,0.08,6.4406779661016955,0.2,30.24498094421574,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,0.39,30.245059423088193,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,0.5800000000000001,30.24513790384215,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,0.77,30.245216381748712,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,0.96,30.24529486084257,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,1.15,30.245373334526846,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,1.34,30.245451808166365,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,1.53,30.24553028348565,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,1.72,30.24560876072242,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,1.91,30.245687239829444,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,2.1,30.24576571026502,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,2.29,30.2458441731902,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,2.4800000000000004,30.245922637912443,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,2.6700000000000004,30.246001104498312,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,2.8600000000000003,30.246079572937184,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,3.0500000000000003,30.246158043199188,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,3.24,30.2462365153142,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,3.43,30.246314989301297,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,3.62,30.246393465124513,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,3.81,30.246471942757402,0.0,0.0001456588897990242
1.0,5.82,0.08,6.4406779661016955,4.0,30.24655042226776,0.0,0.0001456588897990242
1.0,5.82,0.08,6.711864406779661,0.2,-0.21506689035745552,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,0.39,-0.21504736030247074,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,0.5800000000000001,-0.21502782975811385,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,0.77,-0.2150082997991163,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,0.96,-0.21498876991786986,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,1.15,-0.21496924125160888,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,1.34,-0.2149497127326221,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,1.53,-0.21493018403095832,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,1.72,-0.2149106550837736,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,1.91,-0.2148911258333115,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,2.1,-0.21487159856048876,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,2.29,-0.2148520730258774,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,2.4800000000000004,-0.21483254719030143,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,2.6700000000000004,-0.2148130211527608,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,2.8600000000000003,-0.21479349485131038,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,3.0500000000000003,-0.2147739683180312,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,3.24,-0.21475444151986167,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,3.43,-0.2147349144493056,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,3.62,-0.21471538712178173,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,3.81,-0.21469585958978854,0.0,1.944616747494886e-07
1.0,5.82,0.08,6.711864406779661,4.0,-0.21467633176576584,0.0,1.944616747494886e-07
1.0,5.82,0.12,5.627118644067797,0.2,14.050244371755156,0.0,1.0
1.0,5.82,0.12,5.627118644067797,0.39,14.051109446753273,0.0,1.0
1.0,5.82,0.12,5.627118644067797,0.5800000000000001,14.05197482628774,0.0,1.0
1.0,5.82,0.12,5.627118644067797,0.77,14.052839911789711,0.0,1.0
1.0,5.82,0.12,5.627118644067797,0.96,14.053705231426115,0.0,1.0
1.0,5.82,0.12,5.627118644067797,1.15,14.054569931262343,0.0,1.0
1.0,5.82,0.12,5.627118644067797,1.34,14.055434689048418,0.0,1.0
1.0,5.82,0.12,5.627118644067797,1.53,14.05629975133813,0.0,1.0
1.0,5.82,0.12,5.627118644067797,1.72,14.057165118222201,0.0,1.0
1.0,5.82,0.12,5.627118644067797,1.91,14.058030789757524,0.0,1.0
1.0,5.82,0.12,5.627118644067797,2.1,14.058895445243635,0.0,1.0
1.0,5.82,0.12,5.627118644067797,2.29,14.059759216405297,0.0,1.0
1.0,5.82,0.12,5.627118644067797,2.4800000000000004,14.060623291884966,0.0,1.0
1.0,5.82,0.12,5.627118644067797,2.6700000000000004,14.061487671761988,0.0,1.0
1.0,5.82,0.12,5.627118644067797,2.8600000000000003,14.062352356107077,0.0,1.0
1.0,5.82,0.12,5.627118644067797,3.0500000000000003,14.063217344992708,0.0,1.0
1.0,5.82,0.12,5.627118644067797,3.24,14.064082638486894,0.0,1.0
1.0,5.82,0.12,5.627118644067797,3.43,14.064948236666893,0.0,1.0
1.0,5.82,0.12,5.627118644067797,3.62,14.065814139605834,0.0,1.0
1.0,5.82,0.12,5.627118644067797,3.81,14.066680347374167,0.0,1.0
1.0,5.82,0.12,5.627118644067797,4.0,14.067546860044892,0.0,1.0
1.0,5.82,0.12,5.898305084745763,0.2,-13.038186183831364,0.0,0.0
1.0,5.82,0.12,5.898305084745763,0.39,-13.036718904166172,0.0,0.0
1.0,5.82,0.12,5.898305084745763,0.5800000000000001,-13.035251325943428,0.0,0.0
1.0,5.82,0.12,5.898305084745763,0.77,-13.033783990446778,0.0,0.0
1.0,5.82,0.12,5.898305084745763,0.96,-13.032316420181012,0.0,0.0
1.0,5.82,0.12,5.898305084745763,1.15,-13.030849387158916,0.0,0.0
1.0,5.82,0.12,5.898305084745763,1.34,-13.029382278677964,0.0,0.0
1.0,5.82,0.12,5.898305084745763,1.53,-13.027914871799616,0.0,0.0
1.0,5.82,0.12,5.898305084745763,1.72,-13.026447166470142,0.0,0.0
1.0,5.82,0.12,5.898305084745763,1.91,-13.024979162643547,0.0,0.0
1.0,5.82,0.12,5.898305084745763,2.1,-13.02351205437919,0.0,0.0
1.0,5.82,0.12,5.898305084745763,2.29,-13.022045722537882,0.0,0.0
1.0,5.82,0.12,5.898305084745763,2.4800000000000004,-13.020579092519803,0.0,0.0
1.0,5.82,0.12,5.898305084745763,2.6700000000000004,-13.019112164269103,0.0,0.0
1.0,5.82,0.12,5.898305084745763,2.8600000000000003,-13.017644937754476,0.0,0.0
1.0,5.82,0.12,5.898305084745763,3.0500000000000003,-13.016177412907751,0.0,0.0
1.0,5.82,0.12,5.898305084745763,3.24,-13.014709589706662,0.0,0.0
1.0,5.82,0.12,5.898305084745763,3.43,-13.013241468088154,0.0,0.0
1.0,5.82,0.12,5.898305084745763,3.62,-13.01177304801756,0.0,0.0
1.0,5.82,0.12,5.898305084745763,3.81,-13.010304329444338,0.0,0.0
1.0,5.82,0.12,5.898305084745763,4.0,-13.008835312309223,0.0,0.0
1.0,5.82,0.12,6.169491525423729,0.2,-0.7906554960706131,0.0,0.0
1.0,5.82,0.12,6.169491525423729,0.39,-0.7886349930710566,0.0,0.0
1.0,5.82,0.12,6.169491525423729,0.5800000000000001,-0.7866142976205168,0.0,0.0
1.0,5.82,0.12,6.169491525423729,0.77,-0.7845938668794759,0.0,0.0
1.0,5.82,0.12,6.169491525423729,0.96,-0.7825732975518775,0.0,0.0
1.0,5.82,0.12,6.169491525423729,1.15,-0.7805532418536956,0.0,0.0
1.0,5.82,0.12,6.169491525423729,1.34,-0.778533182105221,0.0,0.0
1.0,5.82,0.12,6.169491525423729,1.53,-0.7765129299497033,0.0,0.0
1.0,5.82,0.12,6.169491525423729,1.72,-0.7744924854291213,0.0,0.0
1.0,5.82,0.12,6.169491525423729,1.91,-0.7724718485043383,0.0,0.0
1.0,5.82,0.12,6.169491525423729,2.1,-0.7704520277439286,0.0,0.0
1.0,5.82,0.12,6.169491525423729,2.29,-0.768432922542786,0.0,0.0
1.0,5.82,0.12,6.169491525423729,2.4800000000000004,-0.7664136251116247,0.0,0.0
1.0,5.82,0.12,6.169491525423729,2.6700000000000004,-0.7643941354834709,0.0,0.0
1.0,5.82,0.12,6.169491525423729,2.8600000000000003,-0.7623744536072792,0.0,0.0
1.0,5.82,0.12,6.169491525423729,3.0500000000000003,-0.76035457945828,0.0,0.0
1.0,5.82,0.12,6.169491525423729,3.24,-0.7583345130212109,0.0,0.0
1.0,5.82,0.12,6.169491525423729,3.43,-0.7563142542729508,0.0,0.0
1.0,5.82,0.12,6.169491525423729,3.62,-0.75429380319801,0.0,0.0
1.0,5.82,0.12,6.169491525423729,3.81,-0.7522731597469061,0.0,0.0
1.0,5.82,0.12,6.169491525423729,4.0,-0.7502523239387244,0.0,0.0
1.0,5.82,0.12,6.4406779661016955,0.2,30.244888625762187,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,0.39,30.244967104394632,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,0.5800000000000001,30.245045584908553,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,0.77,30.24512406257511,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,0.96,30.245202541428945,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,1.15,30.245281014873214,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,1.34,30.24535948827274,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,1.53,30.24543796335196,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,1.72,30.245516440348723,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,1.91,30.24559491921574,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,2.1,30.245673389411323,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,2.29,30.245751852096454,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,2.4800000000000004,30.24583031657872,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,2.6700000000000004,30.245908782924595,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,2.8600000000000003,30.245987251123474,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,3.0500000000000003,30.246065721145456,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,3.24,30.246144193020477,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,3.43,30.246222666767565,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,3.62,30.246301142350774,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,3.81,30.24637961974367,0.0,0.00013243000450889128
1.0,5.82,0.12,6.4406779661016955,4.0,30.246458099014006,0.0,0.00013243000450889128
1.0,5.82,0.12,6.711864406779661,0.2,-0.21506689038149673,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,0.39,-0.21504736032651195,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,0.5800000000000001,-0.21502782978214796,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,0.77,-0.21500829982315395,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,0.96,-0.21498876994191107,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,1.15,-0.21496924127564299,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,1.34,-0.21494971275666686,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,1.53,-0.21493018405499598,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,1.72,-0.21491065510781127,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,1.91,-0.2148911258573527,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,2.1,-0.21487159858452287,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,2.29,-0.2148520730499044,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,2.4800000000000004,-0.2148325472143391,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,2.6700000000000004,-0.2148130211767878,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,2.8600000000000003,-0.21479349487534094,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,3.0500000000000003,-0.2147739683420724,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,3.24,-0.21475444154389933,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,3.43,-0.2147349144733468,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,3.62,-0.21471538714582294,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,3.81,-0.21469585961382975,0.0,1.9444927073871334e-07
1.0,5.82,0.12,6.711864406779661,4.0,-0.2146763317897964,0.0,1.9444927073871334e-07
