D,eta,eymh_loop_prefactor_diag,hk_loop_local_prefactor_diag,shell_access,align_access,diag_dispersion_screen,eymh_prefactor_recon,eymh_prefactor_residual,log10_hk_loop_local_prefactor_diag,log10_shell_access,log10_align_access,log10_diag_dispersion_screen,log10_eymh_loop_prefactor_diag,log10_prefactor_residual,abs_mu_diff_vs_const,abs_mu_diff_vs_loop_abs,shell_spread,coeff_align,gap_cv,c_tree_diag_cv
8.8,4.0,0.0425742188334823,0.2223372469819722,0.32136821487248435,0.8194198032185402,0.7271518081721751,0.04257421883348235,-4.85722573273506e-17,-0.6529877761507202,-0.4929970796203284,-0.08649354450221959,-0.1383749116046108,-1.3708533118778796,-6.106226635438361e-16,6.944639605155345e-06,4.327463059450309e-06,0.115172233250979,0.6714488139067113,0.1526414316992487,0.7386124099816057
9.6,4.0,0.0391067708295821,0.2103436369428326,0.3209732984685203,0.8174819184380904,0.7085581811154583,0.0391067708295821,0.0,-0.6770706211911424,-0.49353109472943196,-0.08752184455074244,-0.14962448317237945,-1.4077480436436962,0.0,1.1601830607332886e-13,1.0960121699099545e-12,0.1148568546515892,0.6682766869732206,0.1066533286499557,0.8851615232300806
10.4,4.0,0.040645463568102,0.2165968878056446,0.3337331239271595,0.8164448510279254,0.6887057371273617,0.04064546356810204,-3.469446951953614e-17,-0.6643477878701882,-0.47660068628839386,-0.0880731455300691,-0.16196629919505268,-1.3909879188837042,-3.3306690738754696e-16,6.19176062710558e-06,3.6678845692028617e-05,0.1253376268973251,0.6665821947700112,0.1910896609391989,0.917211259637701
11.2,4.0,0.0408548878144199,0.2141961374641878,0.3452926237866013,0.8159825757620918,0.6769618599323631,0.04085488781441991,-1.3877787807814457e-17,-0.6691883649379355,-0.46181269904119887,-0.08831911493629657,-0.1694357988001057,-1.3887559777155367,-2.7755575615628914e-17,3.444050559686662e-06,2.1297413416804245e-05,0.1353663151635882,0.6658275639473378,0.263616892757297,0.9184677741127536
12.0,4.0,0.0397447071951647,0.2033633873147403,0.3554793714957137,0.8157985691893697,0.673921313793164,0.039744707195164757,-5.551115123125783e-17,-0.6917272329198442,-0.4491855963562059,-0.08841706071751006,-0.1713908081833012,-1.400720698176862,-7.216449660063518e-16,1.0299361880017344e-06,6.770492691002272e-06,0.1446435501863265,0.6655273054914228,0.324701506182844,0.8771175005941602
12.8,4.0,0.037223145141989,0.2100711557195202,0.3023840820031647,0.8089906365173866,0.7243429217051399,0.037223145141988996,6.938893903907228e-18,-0.6776335752562322,-0.519441074546968,-0.09205650500375213,-0.14005577945840444,-1.4291869342653567,8.326672684688674e-17,3.86471971001133e-08,2.9663921869999693e-07,0.1006380909200492,0.6544658499728062,0.1142870052001219,0.7916632387573583
13.6,4.0,0.0375173536557383,0.2082773251008593,0.2988704261474397,0.8080173202082775,0.7459102803430662,0.03751735365573837,-6.938893903907228e-17,-0.6813580085909113,-0.5245170571802344,-0.09257932983152731,-0.12731340723941137,-1.4257678028420853,-8.049116928532385e-16,3.4221843999814993e-09,2.8127891700004386e-08,0.0980848135726996,0.6528919897565661,0.1152775579450587,0.6820482667808319
14.4,4.0,0.0362877349243176,0.1981620938639441,0.31143214686360643,0.808761302030624,0.7270352627070306,0.036287734924317666,-6.938893903907228e-17,-0.7029794174600048,-0.5066365604098594,-0.09217963723485015,-0.13844452445363836,-1.4402401395583535,-8.049116928532385e-16,6.079547818269677e-10,4.68986505721211e-09,0.1074074264709029,0.6540948436622703,0.1959995823623919,0.6958606528090651
15.2,4.0,0.0371173830036175,0.205104029139777,0.3226380950411735,0.8094923664814899,0.6929066890849064,0.03711738300361751,-1.3877787807814457e-17,-0.6880258081056236,-0.49128435520682556,-0.09178724229120973,-0.15932524611551335,-1.4304226517191725,-2.220446049250313e-16,4.012282541122512e-11,3.569416844157559e-10,0.1161901986479192,0.6552778913918028,0.2635129579283289,0.8193010614035178
16.0,4.0,0.0378399102372316,0.2036891577435576,0.33285771202960807,0.8102525578683214,0.6888158799532524,0.03783991023723161,-6.938893903907228e-18,-0.6910320876295052,-0.47774137636259545,-0.09137958927897491,-0.161896849219075,-1.4220499024901505,2.7755575615628914e-17,7.570835694284021e-12,2.5905100589453098e-11,0.1245991237260836,0.6565092075321575,0.3217878591111364,0.7858388735956685
16.8,4.0,0.0367178541503613,0.1940657427146949,0.3422610674663284,0.8111248424096731,0.681527226727333,0.036717854150361294,6.938893903907228e-18,-0.7120511212991004,-0.46564249947785463,-0.09091229721058654,-0.1665167896000375,-1.435122707587579,8.326672684688674e-17,2.9932219937344877e-12,1.971315153571695e-11,0.1326858033760381,0.6579235099741171,0.3729068193667717,0.7800413726494058
17.6,4.0,0.0360686554366698,0.2011363173486186,0.31092929648788725,0.8076226796620695,0.7141168954305324,0.03606865543666981,-6.938893903907228e-18,-0.6965095057330672,-0.5073383557837621,-0.09279149369844794,-0.14623069174605727,-1.4428700469613347,-1.6653345369377348e-16,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.6522543927045417,0.2679119024066777,0.6930149040286594
18.4,4.0,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342773,0.7631803861321128,0.03608170950167017,-6.938893903907228e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456332,-0.1173727996038182,-1.442712894368614,-7.494005416219807e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.649132218479215,0.20297833384972,0.5139240325215797
19.200000000000003,4.0,0.0350283196491397,0.1907155475682234,0.3044694702587371,0.8065316994438597,0.7479421563376605,0.03502831964913974,-3.469446951953614e-17,-0.7196139008299743,-0.516456248393634,-0.09337855868667347,-0.12613198790390973,-1.4555806958141921,-5.828670879282072e-16,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.6504933822078004,0.2685122027208125,0.5190615771644347
20.0,4.0,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
