mode,family,layer,D,eta,mu_cf,base_mu,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf
release_fullsumanchor,current,2,7.2,1.0,2.130417155170676,3.53139577300864,-1.4009786178379642,-0.5053753878689012,1.0
release_fullsumanchor,width_anchor,2,7.2,1.0,2.9348482590631826,3.53139577300864,-0.5965475139454575,-0.1850374444585899,0.0
release_fullsumanchor,partial_anchor,2,7.2,1.0,2.563453191585552,3.53139577300864,-0.9679425814230882,-0.32033794341031147,0.0
tailm2_detlin,current,2,7.2,1.0,2.4616166260148717,3.531395773008639,-1.0697791469937674,-0.3608748967600134,0.0
tailm2_detlin,width_anchor,2,7.2,1.0,3.3906446139207995,3.531395773008639,-0.14075115908783964,-0.0406731409976961,0.0
tailm2_detlin,partial_anchor,2,7.2,1.0,2.563802326019816,3.531395773008639,-0.9675934469888232,-0.3202017557623172,0.0
release_tuned,current,3,7.2,1.0,9.061693017902105,9.038958068042385,0.022734949859719578,0.0025120601140157196,0.0
release_tuned,width_anchor,3,7.2,1.0,9.091927970520096,9.038958068042385,0.05296990247771127,0.0058430738653379305,0.0
release_tuned,partial_anchor,3,7.2,1.0,9.008899265356154,9.038958068042385,-0.030058802686230734,-0.003331013751322502,0.0
release_fullsumanchor,current,3,7.2,1.0,10.913660371850481,9.038958068042383,1.8747023038080979,0.1884713399013716,0.0
release_fullsumanchor,width_anchor,3,7.2,1.0,15.034584689009504,9.038958068042383,5.995626620967121,0.508809283311683,0.0
release_fullsumanchor,partial_anchor,3,7.2,1.0,6.561412936276554,9.038958068042383,-2.4775451317658295,-0.32033794341031113,0.0
tailm2_detlin,current,3,7.2,1.0,10.911829366936141,9.038958068042383,1.8728712988937577,0.18830355398311283,0.0
tailm2_detlin,width_anchor,3,7.2,1.0,15.030015267211358,9.038958068042383,5.991057199168974,0.50850530974543,0.0
tailm2_detlin,partial_anchor,3,7.2,1.0,6.562306580522136,9.038958068042383,-2.4766514875202477,-0.320201755762317,0.0
release_tuned,current,1,7.2,2.0,21.244870879415323,21.982254632577586,-0.7373837531622627,-0.03412002440979933,0.0
release_tuned,width_anchor,1,7.2,2.0,21.315755752417527,21.982254632577586,-0.6664988801600593,-0.03078901431175462,0.0
release_tuned,partial_anchor,1,7.2,2.0,21.90915333858497,21.982254632577586,-0.07310129399261456,-0.00333101009804457,0.0
release_fullsumanchor,current,1,7.2,2.0,15.603926438628795,21.982254632577586,-6.378328193948791,-0.342712942895681,0.0
release_fullsumanchor,width_anchor,1,7.2,2.0,21.49585701495246,21.982254632577586,-0.48639761762512634,-0.022375300679037823,0.0
release_fullsumanchor,partial_anchor,1,7.2,2.0,15.957004366160014,21.982254632577586,-6.025250266417572,-0.3203376422166429,0.0
tailm2_detlin,current,1,7.2,2.0,15.60130853567235,21.98225463257759,-6.380946096905239,-0.3428807290357145,0.0
tailm2_detlin,width_anchor,1,7.2,2.0,21.489323835643173,21.98225463257759,-0.49293079693441655,-0.02267927424529102,0.0
tailm2_detlin,partial_anchor,1,7.2,2.0,15.959177657498934,21.98225463257759,-6.023076975078656,-0.3202014547904235,0.0
release_tuned,current,2,7.2,2.0,3.517240156349269,3.5313973859490524,-0.014157229599783605,-0.004017017062398017,0.0
release_tuned,width_anchor,2,7.2,2.0,3.5289756535060266,3.5313973859490524,-0.0024217324430257925,-0.000686006964353334,0.0
release_tuned,partial_anchor,2,7.2,2.0,3.5196538353974884,3.5313973859490524,-0.011743550551563953,-0.003331010098044681,0.0
release_fullsumanchor,current,2,7.2,2.0,2.1304187698924135,3.531397385949053,-1.4009786160566393,-0.5053750866752335,1.0
release_fullsumanchor,width_anchor,2,7.2,2.0,2.934849599534674,3.531397385949053,-0.5965477864143787,-0.1850374444585903,0.0
release_fullsumanchor,partial_anchor,2,7.2,2.0,2.563455134521274,3.531397385949053,-0.9679422514277789,-0.3203376422166434,0.0
tailm2_detlin,current,2,7.2,2.0,2.4616184912189802,3.5313973859490515,-1.0697788947300713,-0.36087459578811976,0.0
tailm2_detlin,width_anchor,2,7.2,2.0,3.390646162574101,3.5313973859490515,-0.14075122337495038,-0.04067314099769599,0.0
tailm2_detlin,partial_anchor,2,7.2,2.0,2.5638042686515736,3.5313973859490515,-0.9675931172974779,-0.32020145479042333,0.0
release_tuned,current,3,7.2,2.0,9.061683098368398,9.038948140374083,0.022734957994314797,0.0025120637672934754,0.0
release_tuned,width_anchor,3,7.2,2.0,9.091917984673893,9.038948140374083,0.052969844299809665,0.005843073865338151,0.0
release_tuned,partial_anchor,3,7.2,2.0,9.008889403614013,9.038948140374083,-0.030058736760070204,-0.00333101009804457,0.0
release_fullsumanchor,current,3,7.2,2.0,10.913651672281462,9.038948140374083,1.8747035319073788,0.18847164109504025,0.0
release_fullsumanchor,width_anchor,3,7.2,2.0,15.034568176224663,9.038948140374083,5.99562003585058,0.5088092833116834,0.0
release_fullsumanchor,partial_anchor,3,7.2,2.0,6.561407705999745,9.038948140374083,-2.4775404343743386,-0.32033764221664307,0.0
tailm2_detlin,current,3,7.2,2.0,10.911820666406696,9.038948140374083,1.8728725260326122,0.18830385495500634,0.0
tailm2_detlin,width_anchor,3,7.2,2.0,15.029998759445197,9.038948140374083,5.991050619071114,0.50850530974543,0.0
tailm2_detlin,partial_anchor,3,7.2,2.0,6.562301348077629,9.038948140374083,-2.476646792296455,-0.3202014547904235,0.0
release_tuned,current,1,7.2,4.0,21.24507148356991,21.982462038843586,-0.7373905552736773,-0.03412001710324856,0.0
release_tuned,width_anchor,1,7.2,4.0,21.315956870154608,21.982462038843586,-0.6665051686889782,-0.03078901431175439,0.0
release_tuned,partial_anchor,1,7.2,4.0,21.909360215209826,21.982462038843586,-0.07310182363375972,-0.003331002791493981,0.0
release_fullsumanchor,current,1,7.2,4.0,15.604083063994013,21.982462038843586,-6.378378974849573,-0.34271234050845767,0.0
release_fullsumanchor,width_anchor,1,7.2,4.0,21.49605983197522,21.982462038843586,-0.486402206868366,-0.022375300679037483,0.0
release_fullsumanchor,partial_anchor,1,7.2,4.0,15.9571645355665,21.982462038843586,-6.025297503277086,-0.3203370398294201,0.0
tailm2_detlin,current,1,7.2,4.0,15.601465127840207,21.98246203884359,-6.380996911003383,-0.34288012709203924,0.0
tailm2_detlin,width_anchor,1,7.2,4.0,21.489526591024287,21.98246203884359,-0.49293544781930265,-0.02267927424529068,0.0
tailm2_detlin,partial_anchor,1,7.2,4.0,15.95933784164123,21.98246203884359,-6.02312419720236,-0.3202008528467488,0.0
release_tuned,current,2,7.2,4.0,3.517243394932989,3.5314006117660255,-0.01415721683303639,-0.004017009755847248,0.0
release_tuned,width_anchor,2,7.2,4.0,3.5289788771108266,3.5314006117660255,-0.002421734655198904,-0.0006860069643530007,0.0
release_tuned,partial_anchor,2,7.2,4.0,3.51965707620366,3.5314006117660255,-0.011743535562365626,-0.0033310027914945383,0.0
release_fullsumanchor,current,2,7.2,4.0,2.1304219992994664,3.531400611766025,-1.4009786124665586,-0.5053744842880102,1.0
release_fullsumanchor,width_anchor,2,7.2,4.0,2.9348522804245927,3.531400611766025,-0.5965483313414324,-0.18503744445859016,0.0
release_fullsumanchor,partial_anchor,2,7.2,4.0,2.56345902034889,3.531400611766025,-0.967941591417135,-0.3203370398294202,0.0
tailm2_detlin,current,2,7.2,4.0,2.461622221585111,3.5314006117660255,-1.0697783901809146,-0.36087399384444513,0.0
tailm2_detlin,width_anchor,2,7.2,4.0,3.3906492598193965,3.5314006117660255,-0.14075135194662902,-0.04067314099769634,0.0
tailm2_detlin,partial_anchor,2,7.2,4.0,2.5638081538712547,3.5314006117660255,-0.9675924578947708,-0.3202008528467488,0.0
release_tuned,current,3,7.2,4.0,9.06166325931341,9.038928285050135,0.02273497426327431,0.0025120710738438523,0.0
release_tuned,width_anchor,3,7.2,4.0,9.091898012994214,9.038928285050135,0.05296972794407928,0.005843073865338151,0.0
release_tuned,partial_anchor,3,7.2,4.0,9.008869680142077,9.038928285050135,-0.03005860490805823,-0.0033310027914943154,0.0
release_fullsumanchor,current,3,7.2,4.0,10.913634273138761,9.038928285050133,1.8747059880886283,0.18847224348226316,0.0
release_fullsumanchor,width_anchor,3,7.2,4.0,15.03453515067601,9.038928285050133,5.995606865625877,0.5088092833116835,0.0
release_fullsumanchor,partial_anchor,3,7.2,4.0,6.561397245443332,9.038928285050133,-2.4775310396068013,-0.3203370398294201,0.0
tailm2_detlin,current,3,7.2,4.0,10.911803265343174,9.038928285050135,1.8728749802930391,0.1883044568986809,0.0
tailm2_detlin,width_anchor,3,7.2,4.0,15.02996574393391,9.038928285050135,5.991037458883776,0.5085053097454296,0.0
tailm2_detlin,partial_anchor,3,7.2,4.0,6.56229088318583,9.038928285050135,-2.4766374018643047,-0.3202008528467488,0.0
release_tuned,current,1,8.0,0.2,19.42087119072181,19.7966596264649,-0.3757884357430896,-0.019164895386693814,0.0
release_tuned,width_anchor,1,8.0,0.2,19.4421255641162,19.7966596264649,-0.35453406234870144,-0.018071084960927318,0.0
release_tuned,partial_anchor,1,8.0,0.2,19.77501767202556,19.7966596264649,-0.02164195443934247,-0.0010938104257667623,0.0
release_fullsumanchor,current,1,8.0,0.2,19.681746412704967,19.7966596264649,-0.1149132137599338,-0.005821589564100943,0.0
release_fullsumanchor,width_anchor,1,8.0,0.2,19.577874480942974,19.7966596264649,-0.2187851455219274,-0.01111314214509411,0.0
release_fullsumanchor,partial_anchor,1,8.0,0.2,19.901692339788156,19.7966596264649,0.10503271332325426,0.005291552580993118,0.0
tailm2_detlin,current,1,8.0,0.2,19.6771822306776,19.796659626464898,-0.1194773957872961,-0.00605351569650025,0.0
tailm2_detlin,width_anchor,1,8.0,0.2,19.572127215814604,19.796659626464898,-0.22453241065029417,-0.011406744439886781,0.0
tailm2_detlin,partial_anchor,1,8.0,0.2,19.902919837650096,19.796659626464898,0.10626021118519802,0.0053532287433865535,0.0
release_tuned,current,2,8.0,0.2,2.330771713716205,2.3245432700992796,0.006228443616925539,0.0026758435701795804,0.0
release_tuned,width_anchor,2,8.0,0.2,2.3333225309176533,2.3245432700992796,0.008779260818373658,0.0037696539959462547,0.0
release_tuned,partial_anchor,2,8.0,0.2,2.3220020504949126,2.3245432700992796,-0.00254121960436704,-0.001093810425766429,0.0
release_fullsumanchor,current,2,8.0,0.2,2.0106425578587794,2.324543270099279,-0.31390071224049976,-0.14506922526301239,1.0
release_fullsumanchor,width_anchor,2,8.0,0.2,2.0000312369836744,2.324543270099279,-0.32451203311560484,-0.15036077784400548,1.0
release_fullsumanchor,partial_anchor,2,8.0,0.2,2.3368763147392677,2.324543270099279,0.012333044639988522,0.005291552580993338,0.0
tailm2_detlin,current,2,8.0,0.2,2.311522887531766,2.3245432700992796,-0.0130203825675137,-0.005617010783894336,0.0
tailm2_detlin,width_anchor,2,8.0,0.2,2.2991818384700147,2.3245432700992796,-0.025361431629264963,-0.010970239527280885,0.0
tailm2_detlin,partial_anchor,2,8.0,0.2,2.3370204487471193,2.3245432700992796,0.012477178647839704,0.0053532287433865535,0.0
release_tuned,current,3,8.0,0.2,6.9681122753104905,6.9583972995627255,0.009714975747765031,0.0013951776317533903,0.0
release_tuned,width_anchor,3,8.0,0.2,6.975738239084157,6.9583972995627255,0.01734093952143123,0.0024889880575201,0.0
release_tuned,partial_anchor,3,8.0,0.2,6.9507902931197485,6.9583972995627255,-0.00760700644297696,-0.001093810425766429,0.0
release_fullsumanchor,current,3,8.0,0.2,6.91223934564093,6.958397299562726,-0.04615795392179667,-0.006655516323633507,0.0
release_fullsumanchor,width_anchor,3,8.0,0.2,6.875759470401326,6.958397299562726,-0.08263782916140006,-0.011947068904626672,0.0
release_fullsumanchor,partial_anchor,3,8.0,0.2,6.995315616215362,6.958397299562726,0.036918316652635674,0.005291552580993118,0.0
tailm2_detlin,current,3,8.0,0.2,6.910636402592653,6.958397299562726,-0.047760896970073574,-0.006887442456032746,0.0
tailm2_detlin,width_anchor,3,8.0,0.2,6.873741027966539,6.958397299562726,-0.08465627159618716,-0.012240671199419352,0.0
tailm2_detlin,partial_anchor,3,8.0,0.2,6.995747073742487,6.958397299562726,0.03734977417976104,0.0053532287433865535,0.0
release_tuned,current,1,8.0,0.6,19.420874322102488,19.79666281723924,-0.37578849513675294,-0.019164895326194874,0.0
release_tuned,width_anchor,1,8.0,0.6,19.442128697747677,19.79666281723924,-0.3545341194915643,-0.0180710849609263,0.0
release_tuned,partial_anchor,1,8.0,0.6,19.775020860508064,19.79666281723924,-0.021641956731176748,-0.0010938103652681876,0.0
release_fullsumanchor,current,1,8.0,0.6,19.681749579244155,19.796662817239245,-0.1149132379950899,-0.005821589854407539,0.0
release_fullsumanchor,width_anchor,1,8.0,0.6,19.5778776364541,19.796662817239245,-0.21878518078514375,-0.011113142145093773,0.0
release_fullsumanchor,partial_anchor,1,8.0,0.6,19.901695541713796,19.796662817239245,0.10503272447455103,0.00529155229068593,0.0
tailm2_detlin,current,1,8.0,0.6,19.677185396345973,19.796662817239245,-0.11947742089327207,-0.00605351599374396,0.0
tailm2_detlin,width_anchor,1,8.0,0.6,19.572130370399403,19.796662817239245,-0.22453244683984153,-0.011406744439886445,0.0
tailm2_detlin,partial_anchor,1,8.0,0.6,19.902923039635162,19.796662817239245,0.10626022239591748,0.005353228446142416,0.0
release_tuned,current,2,8.0,0.6,2.330771707964399,2.3245432642222132,0.006228443742185785,0.0026758436306778452,0.0
release_tuned,width_anchor,2,8.0,0.6,2.333322525018391,2.3245432642222132,0.008779260796177635,0.0037696539959462547,0.0
release_tuned,partial_anchor,2,8.0,0.6,2.3220020447647483,2.3245432642222132,-0.0025412194574649938,-0.0010938103652681876,0.0
release_fullsumanchor,current,2,8.0,0.6,2.010642552191636,2.3245432642222132,-0.31390071203057746,-0.14506922555331894,1.0
release_fullsumanchor,width_anchor,2,8.0,0.6,2.000031231927062,2.3245432642222132,-0.32451203229515135,-0.1503607778440052,1.0
release_fullsumanchor,partial_anchor,2,8.0,0.6,2.3368763081526094,2.3245432642222132,0.012333043930396137,0.0052915522906865926,0.0
tailm2_detlin,current,2,8.0,0.6,2.311522881000534,2.3245432642222132,-0.01302038322167931,-0.005617011081137615,0.0
tailm2_detlin,width_anchor,2,8.0,0.6,2.2991818326570708,2.3245432642222132,-0.025361431565142478,-0.010970239527279987,0.0
tailm2_detlin,partial_anchor,2,8.0,0.6,2.3370204421438423,2.3245432642222132,0.012477177921629057,0.0053532284461426365,0.0
release_tuned,current,3,8.0,0.6,6.9681118894683785,6.958396913837585,0.00971497563079371,0.0013951776922517974,0.0
release_tuned,width_anchor,3,8.0,0.6,6.975737852397756,6.958396913837585,0.017340938560170827,0.0024889880575201,0.0
release_tuned,partial_anchor,3,8.0,0.6,6.950789908236798,6.958396913837585,-0.007607005600786643,-0.0010938103652681876,0.0
release_fullsumanchor,current,3,8.0,0.6,6.912238960467792,6.958396913837585,-0.04615795336979289,-0.006655516613940554,0.0
release_fullsumanchor,width_anchor,3,8.0,0.6,6.87575908925705,6.958396913837585,-0.08263782458053459,-0.011947068904626785,0.0
release_fullsumanchor,partial_anchor,3,8.0,0.6,6.995315226412937,6.958396913837585,0.036918312575352275,0.00529155229068615,0.0
tailm2_detlin,current,3,8.0,0.6,6.910636017460896,6.958396913837585,-0.04776089637668868,-0.006887442753277049,0.0
tailm2_detlin,width_anchor,3,8.0,0.6,6.87374064693415,6.958396913837585,-0.08465626690343431,-0.012240671199419576,0.0
tailm2_detlin,partial_anchor,3,8.0,0.6,6.995746683867489,6.958396913837585,0.03734977002990458,0.005353228446142416,0.0
release_tuned,current,1,8.0,1.0,19.420877453277193,19.79666600780378,-0.37578855452658644,-0.01916489526570374,0.0
release_tuned,width_anchor,1,8.0,1.0,19.442131831173086,19.79666600780378,-0.3545341766306933,-0.018071084960926527,0.0
release_tuned,partial_anchor,1,8.0,1.0,19.775024048780846,19.79666600780378,-0.021641959022932866,-0.0010938103047773932,0.0
release_fullsumanchor,current,1,8.0,1.0,19.68175274557541,19.79666600780378,-0.11491326222837017,-0.005821590144680634,0.0
release_fullsumanchor,width_anchor,1,8.0,1.0,19.577880791757728,19.79666600780378,-0.21878521604605083,-0.011113142145093886,0.0
release_fullsumanchor,partial_anchor,1,8.0,1.0,19.901698743429204,19.79666600780378,0.10503273562542503,0.005291552000413639,0.0
tailm2_detlin,current,1,8.0,1.0,19.67718856180648,19.79666600780378,-0.1194774459972976,-0.006053516290952709,0.0
tailm2_detlin,width_anchor,1,8.0,1.0,19.572133524776763,19.79666600780378,-0.22453248302701567,-0.011406744439886556,0.0
tailm2_detlin,partial_anchor,1,8.0,1.0,19.902926241409993,19.79666600780378,0.10626023360621417,0.005353228148933837,0.0
release_tuned,current,2,8.0,1.0,2.3307717021875693,2.324543258320207,0.006228443867362543,0.0026758436911688025,0.0
release_tuned,width_anchor,2,8.0,1.0,2.333322519094093,2.324543258320207,0.008779260773886133,0.0037696539959458123,0.0
release_tuned,partial_anchor,2,8.0,1.0,2.322002039009654,2.324543258320207,-0.0025412193105527336,-0.001093810304777171,0.0
release_fullsumanchor,current,2,8.0,1.0,2.0106425465029867,2.3245432583202064,-0.3139007118172197,-0.14506922584359172,1.0
release_fullsumanchor,width_anchor,2,8.0,1.0,2.00003122684899,2.3245432583202064,-0.3245120314712162,-0.1503607778440051,1.0
release_fullsumanchor,partial_anchor,2,8.0,1.0,2.3368763015409573,2.3245432583202064,0.012333043220750906,0.005291552000413639,0.0
tailm2_detlin,current,2,8.0,1.0,2.3115228744445813,2.3245432583202064,-0.013020383875625097,-0.00561701137834617,0.0
tailm2_detlin,width_anchor,2,8.0,1.0,2.2991818268194564,2.3245432583202064,-0.025361431500749987,-0.010970239527279987,0.0
tailm2_detlin,partial_anchor,2,8.0,1.0,2.3370204355155733,2.3245432583202064,0.012477177195366895,0.005353228148934058,0.0
release_tuned,current,3,8.0,1.0,6.968111503673267,6.95839652815943,0.009714975513836599,0.0013951777527428874,0.0
release_tuned,width_anchor,3,8.0,1.0,6.975737465758456,6.95839652815943,0.017340937599025885,0.0024889880575201,0.0
release_tuned,partial_anchor,3,8.0,1.0,6.950789523400732,6.95839652815943,-0.007607004758698466,-0.001093810304777282,0.0
release_fullsumanchor,current,3,8.0,1.0,6.912238575341573,6.958396528159431,-0.046157952817858394,-0.006655516904212618,0.0
release_fullsumanchor,width_anchor,3,8.0,1.0,6.875758708159211,6.958396528159431,-0.08263782000022069,-0.011947068904625997,0.0
release_fullsumanchor,partial_anchor,3,8.0,1.0,6.99531483665799,6.958396528159431,0.03691830849855826,0.005291552000413419,0.0
tailm2_detlin,current,3,8.0,1.0,6.910635632376055,6.958396528159431,-0.04776089578337661,-0.006887443050485243,0.0
tailm2_detlin,width_anchor,3,8.0,1.0,6.873740265948184,6.958396528159431,-0.08465626221124722,-0.012240671199419014,0.0
tailm2_detlin,partial_anchor,3,8.0,1.0,6.9957462940399795,6.958396528159431,0.03734976588054817,0.005353228148933616,0.0
release_tuned,current,1,8.0,2.0,19.420885273067256,19.796673975916775,-0.37578870284951904,-0.019164895114778247,0.0
