family,peak2,center2_D,sigma2_D,D,eta,target_mu,cur_mu,mu_new,delta_mu,delta_log_mu,beta2
pointamp2,0.5,6.17,0.12,6.711864406779661,1.15,24.022586912972304,21.419457360064094,21.41944796014258,-2.603138952829724,-0.11469521662611469,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,1.34,24.02260596800885,21.419492622670344,21.419483222911772,-2.603122745097078,-0.11469436354367521,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,1.53,24.022625023057742,21.41952788542647,21.419518485830835,-2.603106537226907,-0.11469351045683396,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,1.72,24.0226440780572,21.419563148331342,21.41955374889868,-2.6030903291585226,-0.11469265736306991,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,1.91,24.022663132903386,21.41959841134778,21.419589012078053,-2.603074120825333,-0.11469180425979977,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,2.1,24.02268218768798,21.419633672593505,21.419624273486757,-2.603057914201223,-0.11469095123871256,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,2.29,24.02270124244546,21.419668932300887,21.419659533357073,-2.6030417090883873,-0.114690098290399,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,21.419694793322666,-2.603025503710711,-0.11468924533265945,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,21.419730053440325,-2.603009298172875,-0.11468839236956416,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,21.419765313696455,-2.602993092414959,-0.11468753939868788,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.41980057408795,-2.602976886466813,-0.11468668642128883,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.41983583461169,-2.6029606802932435,-0.1146858334359177,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.41987109526818,-2.6029444738953735,-0.11468498044261882,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.4199063560545,-2.6029282672780845,-0.11468412744161013,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.41994161698504,-2.6029120604978147,-0.11468327443516824,1.867764638390886e-05
pointamp2,0.5,6.17,0.12,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.41997687805353,-2.6028958534725604,-0.11468242141991151,1.867764638390886e-05
pointamp2,0.5,6.17,0.16,5.898305084745763,0.2,90.79702562735869,60.251653720638146,60.23102144489992,-30.56600418245877,-0.410439001679052,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,0.39,90.79862216474444,60.25448559082204,60.23385234535232,-30.564769819392126,-0.4104095855111154,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,60.23668352609868,-30.563535149618808,-0.41038016629876695,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,0.77,90.80181516046262,60.26014963122751,60.23951444619196,-30.562300714270663,-0.4103507530244538,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,0.96,90.80341161896216,60.26298173779924,60.242345582951245,-30.561066036010914,-0.4103213377638744,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,1.15,90.80500805110192,60.26581328900283,60.24517616453265,-30.55983188656927,-0.41029193332780955,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,1.34,90.8066044569945,60.268644897635,60.24800680352289,-30.558597653471615,-0.41026252954826814,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,1.53,90.80820083658355,60.27147678658714,60.250837722736996,-30.557363113846556,-0.41023312272645907,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,1.72,90.80979718986694,60.27430895591068,60.25366892222663,-30.55612826764031,-0.410203712861976,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,1.91,90.81139351683984,60.27714140564782,60.25650040203389,-30.55489311480595,-0.41017429995454124,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,2.1,90.81298981754493,60.27997294177464,60.2593309685436,-30.55365884900133,-0.4101449038130719,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,2.29,90.81458609192988,60.28280368338697,60.26216074081092,-30.552425351118963,-0.41011552245905414,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,60.26499079308624,-30.551191546931406,-0.4100861380652556,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,60.267821125407174,-30.54995743637891,-0.4100567506312825,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,60.27065173782606,-30.548723019434846,-0.41002736015702285,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,60.27348263038093,-30.547488296024717,-0.409997966641918,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,3.24,90.82256706925467,60.29696159386269,60.27631380312239,-30.546253266132283,-0.4099685700859806,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,3.43,90.8241631857692,60.29979401674245,60.2791452560814,-30.545017929687795,-0.40993917048874395,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,3.62,90.82575927598117,60.30262671999676,60.281976989318814,-30.543782286662356,-0.4099097678500242,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,3.81,90.82735533987562,60.30545970366357,60.284809002872926,-30.542546337002697,-0.4098803621694956,0.11825553169522995
pointamp2,0.5,6.17,0.16,5.898305084745763,4.0,90.82895137743073,60.30829296778385,60.2876412967844,-30.541310080646326,-0.40985095344671696,0.11825553169522995
pointamp2,0.5,6.17,0.16,6.169491525423729,0.2,86.94702113806258,72.06646393780726,63.444896944472205,-23.502124193590376,-0.3151272162127188,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,0.39,86.94756859275853,72.06898766877671,63.4471187525438,-23.500449840214728,-0.3150984937308278,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,63.44934072619036,-23.498775315292136,-0.31506976975732537,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,0.77,86.94866348396428,72.07403523754775,63.45156246273845,-23.49710102122583,-0.3150410506354487,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,0.96,86.9492109206282,72.07655902161699,63.453784317557485,-23.49542660307072,-0.3150123307691564,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,1.15,86.94975835121514,72.07908228759027,63.45600571626199,-23.493752634953147,-0.31498361920729195,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,1.34,86.95030577588408,72.08160555328314,63.45822711471973,-23.492078661164342,-0.31495490876709925,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,1.53,86.95085319449171,72.08412900692889,63.46044867864502,-23.49040451584669,-0.31492619683554496,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,1.72,86.95140060719876,72.08665264862424,63.46267040812276,-23.488730199076002,-0.31489748341332935,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,1.91,86.95194801392257,72.08917647833813,63.46489230312569,-23.487055710796888,-0.3148687685001217,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,2.1,86.952495414569,72.09169948741895,63.467113475670686,-23.485381938898314,-0.314840066086261,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,2.29,86.95304280930395,72.0942217766158,63.46933401445411,-23.48370879484984,-0.3148113747749083,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,63.471554718562736,-23.482035479433158,-0.31478268197373566,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,63.47377558804002,-23.480361992698697,-0.3147539876833277,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,63.47599662289679,-23.478688334592192,-0.3147252919032039,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,63.47821782314867,-23.47701450508913,-0.3146965946332055,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,3.24,86.9557796930088,72.10683604012569,63.48043918882641,-23.475340504182384,-0.3146678958733094,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,3.43,86.95632705178399,72.10935945649784,63.48266071993703,-23.473666331846957,-0.3146391956233879,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,3.62,86.95687440455882,72.11188306081768,63.48488241651073,-23.47199198804809,-0.31461049388310275,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,3.81,86.95742175137232,72.11440685309975,63.487104278559976,-23.470317472812347,-0.31458179065289593,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.169491525423729,4.0,86.95796909219014,72.11693083336483,63.48932630610313,-23.46864278608701,-0.3145530859322728,0.4999974751392391
pointamp2,0.5,6.17,0.16,6.4406779661016955,0.2,53.17603232822576,58.121276937101605,54.82214933847182,1.6461170102460585,0.030486522615047855,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,0.39,53.1761539878905,58.12143315039051,54.822296684653836,1.6461426967633344,0.03048692246012846,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,0.5800000000000001,53.17627564694484,58.121589364558325,54.82244403166494,1.6461683847201058,0.030487322329821872,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,0.77,53.176397305291836,58.1217455764471,54.82259137652634,1.646194071234504,0.030487722171615033,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,0.96,53.17651896289371,58.121901788668005,54.82273872170103,1.6462197588073195,0.030488122031145936,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,1.15,53.17664061967282,58.122057996842834,54.82288606305929,1.6462454433864764,0.030488521834545868,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,1.34,53.17676227557025,58.12221420443112,54.823033403864294,1.646271128294046,0.030488921642444988,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,1.53,53.1768839308222,58.122370412752076,54.823180745360396,1.6462968145381964,0.030489321473099275,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,1.72,53.17700558523319,58.12252662179833,54.82332808754065,1.6463225023074628,0.030489721330058107,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,1.91,53.17712723881674,58.122682831552225,54.823475430388335,1.6463481915715974,0.030490121212761477,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,2.1,53.17724889163355,58.1228390351841,54.823622767461565,1.6463738758280115,0.03049052100256596,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,2.29,53.17737054371819,58.122995233471165,54.82377009949331,1.646399555775119,0.030490920712192025,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,2.4800000000000004,53.1774921949914,58.123151432434526,54.82391743216301,1.6464252371716057,0.030491320446724895,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,2.6700000000000004,53.17761384546962,58.12330763212621,54.82406476551963,1.6464509200500075,0.030491720206748216,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,2.8600000000000003,53.177735495178766,58.12346383255956,54.82421209957587,1.646476604397101,0.0304921199920063,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,3.0500000000000003,53.177857144103946,58.12362003370544,54.82435943430416,1.6465022902002104,0.030492519802275995,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,3.24,53.17797879225753,58.123776235591045,54.824506769730206,1.6465279774726795,0.03049291963779375,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,3.43,53.178100439580184,58.12393243818266,54.8246541058222,1.6465536662420135,0.03049331949909409,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,3.62,53.1782220861386,58.124088641509616,54.82480144260775,1.6465793564691538,0.030493719385427272,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,3.81,53.17834373193131,58.12424484555507,54.82494878007103,1.646605048139726,0.030494119296531366,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.4406779661016955,4.0,53.178465376946676,58.12440105035036,54.825096118241625,1.646630741294949,0.030494519233164676,0.11953635755118547
pointamp2,0.5,6.17,0.16,6.711864406779661,0.2,24.022491636014024,21.419281039655687,21.41846774175292,-2.604023894261104,-0.11473701453376069,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,0.39,24.022510691807305,21.41931630433541,21.418503020528842,-2.604007671278463,-0.11473616066329358,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,0.5800000000000001,24.02252974733178,21.419351569161954,21.41853829945171,-2.6039914478800696,-0.11473530677685992,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,0.77,24.022548802487066,21.419386833152384,21.418573577538453,-2.6039752249486128,-0.1147344529161789,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,0.96,24.022567857789728,21.419422097201007,21.418608855683566,-2.603959002106162,-0.11473359906099134,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,1.15,24.022586912972304,21.419457360064094,21.41864413264343,-2.6039427803288753,-0.11473274525822583,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,1.34,24.02260596800885,21.419492622670344,21.418679409346478,-2.6039265586623728,-0.11473189146345512,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,1.53,24.022625023057742,21.41952788542647,21.41871468619967,-2.603910336858071,-0.11473103766427174,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,1.72,24.0226440780572,21.419563148331342,21.418749963201705,-2.603894114855496,-0.11473018385816511,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,1.91,24.022663132903386,21.41959841134778,21.41878524031549,-2.603877892587896,-0.11472933004254401,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,2.1,24.02268218768798,21.419633672593505,21.418820515658716,-2.6038616720292644,-0.11472847630910638,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,2.29,24.02270124244546,21.419668932300887,21.418855789463876,-2.6038454529815844,-0.11472762264843211,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,21.418891063364338,-2.603829233669039,-0.11472676897833294,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,21.41892633741711,-2.603813014196092,-0.11472591530286906,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,21.418961611608434,-2.60379679450298,-0.11472506161962209,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.418996885935364,-2.6037805746193996,-0.11472420792984335,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.41903216039458,-2.6037643545103535,-0.11472335423209265,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.419067434986747,-2.603748134176808,-0.11472250052640715,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.419102709708863,-2.6037319136237222,-0.11472164681300823,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.41913798457535,-2.603715692907503,-0.11472079309417112,0.0016159134120996318
pointamp2,0.5,6.17,0.16,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.41917325957992,-2.603699471946168,-0.11471993936651494,0.0016159134120996318
pointamp2,0.5,6.17,0.2,5.898305084745763,0.2,90.79702562735869,60.251653720638146,60.21698721967974,-30.580038407678956,-0.41067203542430525,0.19871696208913261
pointamp2,0.5,6.17,0.2,5.898305084745763,0.39,90.79862216474444,60.25448559082204,60.21981746051367,-30.578804704230777,-0.41064261925636825,0.19871696208913261
pointamp2,0.5,6.17,0.2,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,60.222647981576216,-30.577570694141272,-0.4106132000440204,0.19871696208913261
pointamp2,0.5,6.17,0.2,5.898305084745763,0.77,90.80181516046262,60.26014963122751,60.225478242046556,-30.576336918416068,-0.4105837867697055,0.19871696208913261
pointamp2,0.5,6.17,0.2,5.898305084745763,0.96,90.80341161896216,60.26298173779924,60.22830871913229,-30.575102899829865,-0.41055437150912616,0.19871696208913261
pointamp2,0.5,6.17,0.2,5.898305084745763,1.15,90.80500805110192,60.26581328900283,60.231138641169416,-30.573869409932506,-0.4105249670730631,0.19871696208913261
