D,D_eff,gate,theta,notch,suppress,boost_gaussian,compensate,two_lobe_factor,residual_d8,residual_d72,residual_d96,residual_total
4.273447269695707,3.9166791183565883,2.067700442538688e-12,-25.931094179610312,0.15105635773997883,0.999999999999594,0.0,1.0,0.999999999999594,1.0,1.0,1.0,1.0
4.280116715298041,3.9227917662198055,2.2563774597334943e-12,-25.84551710952527,0.12172522816114056,0.999999999999643,0.0,1.0,0.999999999999643,1.0,1.0,1.0,1.0
4.286786160900375,3.928904414083023,2.462271195600455e-12,-25.759940039440227,0.09516267901195857,0.9999999999996954,0.0,1.0,0.9999999999996954,1.0,1.0,1.0,1.0
4.293455606502709,3.9350170619462403,2.686952670321227e-12,-25.674362969355183,0.07156312070309606,0.99999999999975,1.4e-322,1.0,0.99999999999975,1.0,1.0,1.0,1.0
4.300125052105043,3.9411297098094575,2.932136259176593e-12,-25.588785899270146,0.05109927761415001,0.9999999999998053,1.514e-320,1.0,0.9999999999998053,1.0,1.0,1.0,1.0
4.306794497707378,3.947242357672676,3.1996927736543646e-12,-25.503208829185084,0.03392092392967344,0.9999999999998589,1.638366e-318,1.0,0.9999999999998589,1.0,1.0,1.0,1.0
4.313463943309713,3.9533550055358933,3.4916637362038946e-12,-25.417631759100043,0.020153787446941795,0.9999999999999085,1.74693426e-316,1.0,0.9999999999999085,1.0,1.0,1.0,1.0
4.320133388912047,3.9594676533991104,3.8102769575583096e-12,-25.332054689015003,0.009898629378370605,0.9999999999999509,1.835063535e-314,1.0,0.9999999999999509,1.0,1.0,1.0,1.0
4.326802834514381,3.965580301262328,4.1579635354816714e-12,-25.246477618929955,0.003230506883583728,0.9999999999999826,1.899042897464e-312,1.0,0.9999999999999826,1.0,1.0,1.0,1.0
4.333472280116715,3.9716929491255453,4.5373764046468266e-12,-25.160900548844918,0.0001982237285639843,0.9999999999999988,1.9360990538377e-310,1.0,0.9999999999999988,1.0,1.0,1.0,1.0
4.340141725719049,3.9778055969887625,4.951410579183951e-12,-25.075323478759874,0.0008239730925155841,0.9999999999999947,1.944596492735697e-308,1.0,0.9999999999999947,1.0,1.0,1.0,1.0
4.3468111713213835,3.98391824485198,5.403225242355043e-12,-24.98974640867483,0.005103175136729476,0.9999999999999641,1.924157205070661e-306,1.0,0.9999999999999641,1.0,1.0,1.0,1.0
4.353480616923719,3.990030892715198,5.896267851904431e-12,-24.904169338589774,0.013004510524269264,0.9999999999999003,1.8756885717736025e-304,1.0,0.9999999999999003,1.0,1.0,1.0,1.0
4.360150062526053,3.9961435405784154,6.434300445014684e-12,-24.818592268504734,0.024470149645148875,0.9999999999997953,1.8013165580605292e-302,1.0,0.9999999999997953,1.0,1.0,1.0,1.0
4.366819508128387,4.002256188441633,7.021428343582194e-12,-24.73301519841969,0.03941617586932544,0.9999999999996402,1.704231066349423e-300,1.0,0.9999999999996402,1.0,1.0,1.0,1.0
4.373488953730721,4.00836883630485,7.662131478839279e-12,-24.647438128334645,0.057733199729707585,0.9999999999994249,1.5884591190285088e-298,1.0,0.9999999999994249,1.0,1.0,1.0,1.0
4.380158399333055,4.014481484168067,8.361298574338874e-12,-24.561861058249608,0.0792871595400147,0.9999999999991381,1.4585883297437104e-296,1.0,0.9999999999991381,1.0,1.0,1.0,1.0
4.3868278449353895,4.020594132031285,9.124264448125542e-12,-24.476283988164564,0.10392030258779122,0.9999999999987673,1.319467065347158e-294,1.0,0.9999999999987673,1.0,1.0,1.0,1.0
4.393497290537724,4.026706779894502,9.956850718718013e-12,-24.390706918079527,0.13145233972123077,0.9999999999982985,1.1759084258906739e-292,1.0,0.9999999999982985,1.0,1.0,1.0,1.0
4.400166736140059,4.032819427757721,1.0865410225500105e-11,-24.30512984799446,0.16168176487948505,0.9999999999977163,1.0324227785944024e-290,1.0,0.9999999999977163,1.0,1.0,1.0,1.0
4.406836181742393,4.038932075620938,1.1856875502457054e-11,-24.219552777909417,0.19438732990875146,0.9999999999970037,8.9299860686542e-289,1.0,0.9999999999970037,1.0,1.0,1.0,1.0
4.413505627344727,4.045044723484155,1.2938811675127732e-11,-24.13397570782438,0.22932966387017734,0.9999999999961425,7.609447281999312e-287,1.0,0.9999999999961425,1.0,1.0,1.0,1.0
